n,i,j,pstar,E,F3,F3_sign,S_minus,S_plus,slope_left,slope_right,certified_by
4000,2003,2074,0.5096236047839956,3950.043599680053,79.36001031511978,+,-0.4506328515266227,0.02636295729367355,-1.803199410481422,0.1054909088173537,double
4000,2003,2075,0.5097486157214988,3950.043845190082,79.5051047367931,+,-0.2111937480871854,0.2639481306053731,-0.8450962489556962,1.056194026166837,double
4000,2004,2075,0.5098735685648406,3950.044093099922,80.49859567146473,+,-0.4347478763758483,0.04224672079369912,-1.739669888775895,0.1690528052189555,double
4000,2004,2076,0.5099985802485031,3950.04434492103,80.61995004581854,+,-0.1954578581752671,0.2796826301965883,-0.7821442015519635,1.11917806490496,double
4000,2005,2076,0.5101235323472444,3950.044599139119,81.63713202483609,+,-0.4188592257223346,0.05813412858818495,-1.676124019252013,0.2326318803099153,double
4000,2005,2077,0.5102485447771501,3950.04485727159,81.73474372750388,+,-0.1797183332893122,0.2954207294135742,-0.7191754808411956,1.182179587568537,double
4000,2006,2077,0.5103734961312471,3950.045117798022,82.77561811723535,+,-0.40296692104327,0.07402515918724772,-1.612561791542292,0.2962281445066151,double
4000,2006,2078,0.510498509307449,3950.045382242145,82.84948549244018,+,-0.1639751767611618,0.3111624249129905,-0.6561900046756276,1.245198676357799,double
4000,2007,2078,0.5106234599168864,3950.045649077022,83.91405275856732,+,-0.3870709807938941,0.0899197941272577,-1.548983183136065,0.3598416203883411,double
4000,2007,2079,0.5107484738394317,3950.045919833088,83.96417434198793,+,-0.1482284052383643,0.3269077000391287,-0.5931877441379333,1.308235360258341,double
4000,2008,2079,0.5108734237041912,3950.046192976516,85.05243504464556,+,-0.3711714193884346,0.1058180189833798,-1.48538815529995,0.4234723467507241,double
4000,2008,2080,0.5109984383731712,3950.046470044826,85.07880797695384,+,-0.1324780534650675,0.3426565200334239,-0.5301687426794341,1.37128959586452,double
4000,2009,2080,0.5111233874932058,3950.046749496914,86.1907635816649,+,-0.3552682583312293,0.1217198122393658,-1.421776697622483,0.487120334064761,double
4000,2009,2081,0.5112484029086861,3950.047032877771,86.1933858131606,+,-0.1167241310331125,0.3584088752937529,-0.4671329430447757,1.43436144049634,double
4000,2010,2081,0.5113733512839843,3950.047318638633,87.32903666846823,+,-0.3393615270992076,0.13762514440506,-1.358148831548869,0.550785560942017,double
4000,2010,2082,0.5114983674460293,3950.047608332344,87.30790619097297,+,-0.1009666633629872,0.374164740385458,-0.4040803512712449,1.497450888168053,double
4000,2011,2082,0.511623315076551,3950.047900402103,88.46725354203659,+,-0.3234512335959329,0.1535340075655407,-1.294504492136852,0.6144680923914861,double
4000,2011,2083,0.5117483319852369,3950.04819640898,88.42236797240639,+,-0.08520566836876149,0.389924097382416,-0.3410109433040197,1.560557962996927,double
4000,2012,2083,0.5118732788709581,3950.048494787757,89.60541256018155,+,-0.3075374071370637,0.1694463723950024,-1.230843700085539,0.6781679077881563,double
4000,2012,2084,0.5119982965263589,3950.048797108119,89.53676959429527,+,-0.06944116836318927,0.4056869239609928,-0.2779247126404714,1.623682671555173,double
4000,2013,2084,0.5121232426672401,3950.049101796045,90.74351264002371,+,-0.2916200627207327,0.1853622238798983,-1.167166418742791,0.7418850438396779,double
4000,2013,2085,0.5122482610694216,3950.049410430214,90.65111021878283,+,-0.05367317910942871,0.4214532043427766,-0.2148216265127578,1.686825046665148,double
4000,2014,2085,0.5123732064654203,3950.049721427421,91.88155304892189,+,-0.2756992128550332,0.2012815495006799,-1.103472601437239,0.805619547291278,double
4000,2014,2086,0.512498225614471,3950.050036375723,91.7653884041838,+,-0.03790172149460689,0.4372229176268899,-0.1517016726079928,1.749985100702714,double
4000,2015,2086,0.5126231702655675,3950.05035368235,93.01953161933034,+,-0.2597748928422963,0.2172043139413398,-1.039762292678459,0.8693713737008542,double
4000,2015,2087,0.5127481901615474,3950.050674945118,92.87960288746035,+,-0.022126815451065,0.4529960438689347,-0.08856483473982953,1.813162849926411,double
4000,2016,2087,0.5128731340676936,3950.050998561308,94.15744798314154,+,-0.2438471056939871,0.233130514176597,-0.9760354076817995,0.9331406079224719,double
4000,2016,2088,0.5129981547106849,3950.051326138878,93.99375259672752,+,-0.006348474731362097,0.4687725693005888,-0.02541107193378066,1.876358335370528,double
4000,2017,2087,0.512998077770607,3950.051326138444,95.44258103402672,+,-0.469451388567642,0.009173696031868461,-1.879075433642023,0.03671959923641711,double
4000,2017,2088,0.5131230978718688,3950.051656064781,95.29529993171036,+,-0.227915887998049,0.2490601136072668,-0.9122919960027863,0.9969272004828341,double
4000,2018,2088,0.5132480408401797,3950.05198995205,96.60382139047442,+,-0.4533695149294926,0.02525415176887919,-1.814752092531538,0.1010875748335438,double
4000,2018,2089,0.5133730616780983,3950.05232619326,96.43308730421313,+,-0.2119812424241682,0.2649931095477145,-0.8485319713822898,1.060731237706952,double
4000,2019,2089,0.5134980039117776,3950.05266639082,97.76499806598849,+,-0.4372842102513579,0.04133801129628811,-1.750412514406728,0.1654726390694888,double
4000,2019,2090,0.5136230254864385,3950.053008947251,97.57080832086785,+,-0.1960431979946225,0.2809294729611874,-0.7847553529909338,1.124552700498494,double
4000,2020,2090,0.5137479669854614,3950.053355455261,98.92610915164232,+,-0.4211955031598863,0.05742524597361376,-1.686056716003338,0.2298747752898047,double
4000,2020,2091,0.5138729892969319,3950.053704327266,98.70846164862496,+,-0.1801017732256438,0.2968691853203946,-0.7209621178950235,1.188391611881626,double
4000,2021,2091,0.5139979300612454,3950.054057145892,100.0871542005898,+,-0.405103403497958,0.07351584594558952,-1.621684638816215,0.2942940420892878,double
4000,2021,2092,0.5141229531096136,3950.054412333826,99.84604618673575,+,-0.1641569867750869,0.3128122279494356,-0.6571522436754261,1.252247994340487,double
4000,2022,2092,0.5142478931391752,3950.054771463239,101.2481317757738,+,-0.3890079335367043,0.08960978892390753,-1.557296274038313,0.3587304483480256,double
4000,2022,2093,0.5143729169245229,3950.055132967466,100.9835606986449,+,-0.1482088586047939,0.3287585808715459,-0.5933257130808343,1.316121865206401,double
4000,2023,2093,0.5144978562192949,3950.05549840784,102.409040490184,+,-0.3729091156397882,0.1057070525311775,-1.492891613183145,0.4231840026419222,double
4000,2023,2094,0.514622880741704,3950.055866228726,102.1210037905471,+,-0.1322574113619117,0.3447082214257198,-0.5294825195584028,1.380013231118995,double
4000,2024,2094,0.5147478193016465,3950.05623798024,103.5698790283054,+,-0.3568069690464714,0.1218076175147024,-1.428470635205845,0.4876547261089948,double
4000,2024,2095,0.5148728445611983,3950.056612118157,103.2583741687054,+,-0.1163026630018818,0.360661131640886,-0.4656226377210673,1.443922117547534,double
4000,2025,2095,0.5149977823862503,3950.056990180996,104.7306467466797,+,-0.3407015064548372,0.1379114711597557,-1.364033292821843,0.5521426661166888,double
4000,2025,2096,0.5151228083830317,3950.057370636321,104.3956710147058,+,-0.1003446273622233,0.3766172976643783,-0.4017460256419186,1.507848566505564,double
4000,2026,2096,0.5152477454731691,3950.057755010674,105.8913416720343,+,-0.3245927578839861,0.1540185834352818,-1.299579608040421,0.6166478007599421,double
4000,2026,2097,0.5153727722072782,3950.058141783787,105.532892001966,+,-0.08438334152015999,0.3925766824003077,-0.3378527343856034,1.571792527003511,double
4000,2027,2097,0.5154977085624241,3950.058532469847,107.0519631394623,+,-0.308480736225317,0.1701289414275164,-1.235109534247748,0.6811701767176893,double
4000,2027,2098,0.5156227360339247,3950.058925561134,106.6700375414798,+,-0.06841879854005951,0.4085392927694605,-0.2739426387494031,1.635754124336946,double
4000,2028,2098,0.5157476716540521,3950.059322559101,108.2125099871637,+,-0.2923654590652967,0.1862425275402356,-1.170623043574015,0.7457098219778949,double
4000,2028,2099,0.5158726998630444,3950.059721968953,107.8071053352555,+,-0.0524510351517252,0.424505092026993,-0.2100157883026765,1.699733309031114,double
4000,2029,2099,0.5159976347480925,3950.060125279028,109.3729809818433,+,-0.276246947006915,0.2023593211528262,-1.106120120175123,0.8102667524738923,double
4000,2029,2100,0.516122663694667,3950.06053100784,108.9440944505159,+,-0.03648006479834696,0.4404740667109858,-0.1460721393272699,1.763730124886506,double
4000,2030,2100,0.5162475978445935,3950.060940630233,110.5333746006495,+,-0.2601252237547187,0.2184792985442937,-1.041600760574977,0.8748409717782921,double
4000,2030,2101,0.5163726275288373,3950.061352678407,110.0810034720125,+,-0.0205059115181213,0.4564461927661381,-0.08211169047455057,1.82774457334311,double
4000,2031,2101,0.5164975609435926,3950.061768613329,111.6936896746329,+,-0.2440003071869557,0.234602441819246,-0.9770649379170873,0.9394325068438801,double
4000,2031,2102,0.5166225913656073,3950.062186981271,111.2178307700656,+,-0.004528599949355915,0.4724214455389734,-0.01813444274836623,1.891776653498703,double
4000,2032,2101,0.5166224943161958,3950.062186979228,113.3087670097584,+,-0.4649949252328584,0.01504627689479809,-1.862037679475083,0.06025169952102011,double
4000,2032,2102,0.5167475240451281,3950.062609228938,112.8539249919468,+,-0.2278722157060602,0.2507287325595993,-0.912512627391135,1.00404138258583,double
4000,2033,2102,0.5168724566928979,3950.063033908621,114.4920949748421,+,-0.4487182361195614,0.03132142605214755,-1.796919130756295,0.1254285320837198,double
4000,2033,2103,0.5169974871492399,3950.063462477694,114.014079301422,+,-0.2117409735208259,0.2668581465382682,-0.8479438273863236,1.068667600711789,double
4000,2034,2103,0.517122419072106,3950.063893471383,115.6753441212463,+,-0.4324383806906199,0.04759971816371666,-1.731784401811811,0.19062241726767,double
4000,2034,2104,0.5172474502559554,3950.064328360235,115.1741517379646,+,-0.1956065918330255,0.2829906725357985,-0.7833584841520541,1.133311215074222,double
4000,2035,2104,0.5173723814538866,3950.064765668164,116.8585123571993,+,-0.4161553865177482,0.06388112564215709,-1.666633503619139,0.2558333442106777,double
4000,2035,2105,0.517497413365322,3950.065206877216,116.3341408180454,+,-0.1794690937926194,0.2991262873870386,-0.7187565917320836,1.197972231743789,double
4000,2036,2105,0.5176223438382409,3950.065650499615,118.0415996469442,+,-0.3998692582538511,0.08016564381735336,-1.60146635531946,0.3210613938831805,double
4000,2036,2106,0.5177473764773803,3950.066098029295,117.4940452511728,+,-0.1633285033940651,0.315264967076861,-0.6541381475018949,1.262650653440063,double
4000,2037,2106,0.5178723062252426,3950.066547966405,119.2246036698657,+,-0.3835800327734259,0.09645323579617471,-1.536283005045177,0.3863065182613541,double
4000,2037,2107,0.5179973395921579,3950.067001817144,118.6538641865518,+,-0.1471848302015882,0.3314067020248979,-0.5895030909910817,1.327346540749208,double
4000,2038,2107,0.518122268614893,3950.067458069207,120.4075243866314,+,-0.367287712313294,0.1127438993267071,-1.471083362153854,0.4515688081130092,double
4000,2038,2108,0.5182473027097071,3950.067918241442,119.8135959690644,+,-0.1310381031064488,0.3475514633204747,-0.5248514390819891,1.392059876894121,double
4000,2039,2108,0.5183722310072715,3950.068380808706,121.590359297842,+,-0.3509923348577541,0.1290375964036734,-1.405867479124395,0.5168482110637058,double
4000,2039,2109,0.51849726583006,3950.068847302879,120.9732395942005,+,-0.1148883370087662,0.3636992360446604,-0.4601831525682879,1.456790701191359,double
4000,2040,2109,0.518622193402371,3950.069316185597,122.7731086251897,+,-0.3346939006473462,0.1453343267698319,-1.340635257209771,0.5821448259846781,double
4000,2040,2110,0.5187472289532532,3950.069789002155,122.1327939073099,+,-0.09873555060937741,0.3798500014766916,-0.3954982074122276,1.521539037787018,double
4000,2041,2110,0.5188721558002689,3950.070264200583,123.9557699407887,+,-0.3183924461221687,0.1616340539665461,-1.275386742604177,0.6474586068012484,double
4000,2041,2111,0.518997192079328,3950.070743339976,123.2922576107512,+,-0.08257976550332093,0.3960037380039714,-0.3307965911159986,1.586304899299318,double
4000,2042,2111,0.5191221182009812,3950.071224854377,125.1383427404685,+,-0.3020879786524832,0.1779367706083612,-1.210121865010074,0.7127896239464929,double
4000,2042,2112,0.5192471552083302,3950.071710317061,124.4516292638928,+,-0.06642100654009707,0.4121604207591972,-0.2660783041670023,1.651088285362877,double
4000,2043,2112,0.519372080604548,3950.072198147704,126.3208257584388,+,-0.2857805219741101,0.19424245293751,-1.144840619630797,0.778137882328211,double
4000,2043,2113,0.5194971183402829,3950.072689934139,125.6109081446311,+,-0.05025928022104689,0.4283200432194737,-0.2013432734982293,1.715889269154271,double
4000,2044,2113,0.5196220430110139,3950.073184081294,127.503217589458,+,-0.2694700997499161,0.2105510772709013,-1.079543001327512,0.8435033872059139,double
4000,2044,2114,0.5197470814752517,3950.073682191946,126.7700921831752,+,-0.03409462406603399,0.4444825678423042,-0.1365915502490263,1.780707799641993,double
4000,2045,2114,0.5198720054204072,3950.074182655888,128.6855173503336,+,-0.253156723097074,0.2268626324728217,-1.014228954649228,0.9088861941606536,double
4000,2045,2115,0.5199970446132406,3950.07468709123,127.9291812615575,+,-0.01792703768649035,0.4606479949985418,-0.07182303363991975,1.845543977735625,double
4000,2046,2114,0.5199969294741381,3950.074687094144,130.5987436140585,+,-0.4759537782777119,0.005290762348622691,-1.906865160627157,0.02119695410813584,double
4000,2046,2115,0.5201219678327793,3950.075193872241,129.8677234248589,+,-0.236840419456239,0.2431770910850691,-0.9488984894867348,0.9742862934383375,double
4000,2046,2116,0.5202470077543141,3950.075704632745,129.0881733493093,+,-0.001756552100976385,0.4768162936503048,-0.007037748659891944,1.910397778572461,double
4000,2047,2115,0.5202468911712768,3950.075704628076,131.8037516340919,+,-0.459491072450788,0.02175193930876906,-1.840983035122931,0.08715066222044245,double
4000,2047,2116,0.520371930248158,3950.076217731113,131.0498349369927,+,-0.2205212028137139,0.2594944391003348,-0.883551561776164,1.039703729228308,double
4000,2048,2116,0.5204968528713407,3950.076734804815,133.008667621365,+,-0.4430254417643163,0.0382160216163529,-1.775084768450451,0.1531214045220668,double
4000,2048,2117,0.5206218926665802,3950.077254233274,132.2318507174882,+,-0.2041990954016794,0.2758146542654176,-0.8181881604367974,1.105138512739354,double
4000,2049,2117,0.5207468145743966,3950.077777625138,134.2134894799974,+,-0.4265569202558671,0.0546829752158699,-1.709170396031171,0.2191091457379434,double
4000,2049,2118,0.5208718550880789,3950.078303379503,133.4137697437013,+,-0.1878741097637022,0.2921377240192915,-0.7528082355145036,1.170590694070587,double
4000,2050,2118,0.5209967762804467,3950.078833089829,135.4182171456105,+,-0.4100855071395145,0.07115280087434372,-1.643239813703895,0.2851139901744671,double
4000,2050,2119,0.5211218175127013,3950.079365170593,134.5955905209985,+,-0.1715462726985163,0.3084636215394297,-0.687411794119853,1.236060266233699,double
4000,2051,2119,0.5212467379895551,3950.079901199683,136.622848597432,+,-0.3936112366170071,0.08762546436819457,-1.57729305744528,0.3511359019911686,double
4000,2051,2120,0.5213717799404831,3950.080439607341,135.7773119266167,+,-0.1552156013675102,0.3247923296463832,-0.6219988046950315,1.301547260934377,double
4000,2052,2120,0.5214966997017547,3950.080981955505,137.8273827982516,+,-0.377134127400499,0.1041009469682983,-1.511330101116311,0.4171749074854314,double
4000,2052,2121,0.5216217423714743,3950.081526690557,136.9589323908331,+,-0.1388821222249176,0.3411238218626124,-0.5565692728681777,1.367051672673996,double
4000,2053,2121,0.5217466614170859,3950.082075358107,139.0318184783805,+,-0.3606541990813491,0.1205792290597359,-1.445350922048325,0.4832310294605918,double
4000,2053,2122,0.5218717048056926,3950.082626421061,138.1404513558418,+,-0.1225458444984434,0.3574580889405078,-0.4911231351804582,1.432573565057175,double
4000,2054,2122,0.5219966231355635,3950.083181408314,140.2361551728623,+,-0.3441714627262164,0.1370602995567186,-1.379355463355069,0.5493043249580302,double
4000,2054,2123,0.5221216672431817,3950.083738799679,139.3218674521581,+,-0.1062067882715462,0.3737951107741054,-0.4256603716203186,1.498112958233489,double
4000,2055,2123,0.522246584857243,3950.084300106957,141.440391136322,+,-0.3276859437330572,0.1535441330405238,-1.313343725530358,0.6153947936352305,double
4000,2055,2124,0.5223716296839792,3950.084863827249,140.5031794855054,+,-0.08986497642193866,0.3901348644651086,-0.3601809733221652,1.563669861216911,double
4000,2056,2124,0.5224965465821396,3950.085431454882,142.6445258859203,+,-0.3111976525385538,0.1700307190536332,-1.247315649052664,0.6815024951674373,double
4000,2056,2125,0.5226215921281154,3950.08600150462,141.6843865119044,+,-0.07352042247128386,0.4064773364677327,-0.2946848938678712,1.629244320562418,double
4000,2057,2125,0.5227465083103151,3950.086575452939,143.8485574867232,+,-0.2947066180076143,0.1865200287091112,-1.181271248206525,0.7476274154217875,double
4000,2057,2126,0.5228715545756524,3950.087151832649,142.8654865826106,+,-0.05717315600734469,0.4228224971728515,-0.2291721511799983,1.694836318498022,double
4000,2058,2126,0.522996470041811,3950.08773210199,145.0524846261228,+,-0.2782128642923848,0.2030120378342651,-1.115210518338973,0.8137695592115689,double
4000,2058,2127,0.5231215170266116,3950.088314812201,144.0464790110937,+,-0.04082319328093457,0.4391703303087263,-0.1636427096721444,1.760445890765099,double
4000,2059,2127,0.5232464317766405,3950.088901402907,146.256306889235,+,-0.2617163988603873,0.2195067389396538,-1.049133387864029,0.8799289982802843,double
4000,2059,2128,0.5233714794810324,3950.089490444154,145.2273625708958,+,-0.02447054863969995,0.4555208215030784,-0.09809652607184867,1.826073080778894,double
4000,2060,2127,0.5233713467859934,3950.089490450056,148.4593383593783,+,-0.4799515700558565,0.002279533323420013,-1.924010010064359,0.00913809893782608,double
4000,2060,2128,0.523496393514856,3950.09008335657,147.4600226308294,+,-0.2452172482965215,0.2360041054184636,-0.9830398617719772,0.9461057277979276,double
4000,2060,2129,0.5236214419389585,3950.090678729393,146.4081358746539,+,-0.008115248575667783,0.4718739442408625,-0.03253360573448228,1.891717883335944,double
4000,2061,2128,0.5236213078183871,3950.090678726488,149.6855709949004,+,-0.4633081158471026,0.01892157385252452,-1.857377879572203,0.07585559483695503,double
4000,2061,2129,0.5237463552564808,3950.091277963871,148.6636311141287,+,-0.2287154244620973,0.2525041253858811,-0.9169298859772386,1.012299802006695,double
4000,2062,2129,0.5238712688541358,3950.091879656911,150.9116980548965,+,-0.4466619945066451,0.03556626580050554,-1.790729677550255,0.1425900758781894,double
4000,2062,2130,0.5239963170015699,3950.092485225709,149.8671306116412,+,-0.2122109566943027,0.2690067694844936,-0.8508034763994874,1.078511205159405,double
4000,2063,2130,0.5241212298932475,3950.093093242231,152.1377192889418,+,-0.4300132127245211,0.05221360245706042,-1.724065328351897,0.2093416178870683,double
4000,2063,2131,0.5242462787501487,3950.093705142995,151.070520322211,+,-0.1957038577642903,0.285512024921115,-0.7846605824916834,1.144739987971052,double
4000,2064,2131,0.5243711909357619,3950.094319483361,153.363633444912,+,-0.4133617914330533,0.06886356286392592,-1.657384813372313,0.2761102396273727,double
4000,2064,2132,0.5244962405022597,3950.094937716649,152.2737989081943,+,-0.1791941508842253,0.3020198684562787,-0.7185011955120366,1.21098615933299,double
4000,2065,2132,0.5246211519817292,3950.095558381226,154.589438945131,+,-0.3967077544053337,0.08551612322764995,-1.590688125345179,0.3428959485495475,double
4000,2065,2133,0.5247462022579222,3950.096182947599,153.4769657651477,+,-0.1626818454059394,0.318530290718566,-0.6523252510899895,1.277249783798985,double
4000,2066,2133,0.52487111303117,3950.096809936761,155.8151351420715,+,-0.3800511168357041,0.1021712683336609,-1.523975222553996,0.409698786557511,double
4000,2066,2134,0.5249961640172118,3950.097440836784,154.6800185146403,+,-0.1461669785584724,0.3350432544542323,-0.586132796580777,1.343530814179241,double
4000,2067,2134,0.525121074084128,3950.098074150907,157.0407206583973,+,-0.363391898216301,0.1188289786634628,-1.457246080459958,0.4765187783557011,double
4000,2067,2135,0.5252461257801129,3950.098711385152,155.8829576502412,+,-0.1296495454637444,0.3515587645176262,-0.5199237104403902,1.409829372189799,double
4000,2068,2135,0.52537103514063,3950.09935102462,158.2661946569738,+,-0.3467301143008591,0.1354892384456705,-1.390500659478317,0.5433559637322015,double
4000,2068,2136,0.525496087546706,3950.099994593663,157.0857806289964,+,-0.1131295878092576,0.3680767791985612,-0.4536980577983616,1.476145392880129,double
4000,2069,2136,0.5256209962007256,3950.100640558862,159.4915555672796,+,-0.3300657934400876,0.1521520193030528,-1.323738970487951,0.6102103319786916,double
4000,2069,2137,0.5257460493170129,3950.101290463283,158.2884867749308,+,-0.09660711468106296,0.3845972893858075,-0.3874557729950919,1.54247894208153,double
4000,2070,2137,0.5258709572644458,3950.101942754605,160.7168024198131,+,-0.3133989488243566,0.1688173080232567,-1.256960963516878,0.6770819332586953,double
4000,2070,2138,0.5259960110910701,3950.102598994991,159.491074936383,+,-0.08008214534844547,0.4011202757861971,-0.3211968311508758,1.608830044853348,double
4000,2071,2138,0.526120918331824,3950.103257612832,161.9419341627899,+,-0.2967296003273411,0.1854850847075261,-1.190166615340143,0.7439707909790726,double
4000,2071,2139,0.5262459728689088,3950.103920189772,160.6935441262149,+,-0.06355469996716945,0.4176457182176398,-0.2549212108864825,1.675198722747383,double
4000,2072,2139,0.5263708794028946,3950.104585134534,163.1669497122284,+,-0.2800577657880269,0.2021553314966973,-1.123355894517364,0.8108769367845728,double
4000,2072,2140,0.5264959346505739,3950.105254048625,161.8958929459804,+,-0.04702479666994374,0.4341735985255702,-0.1886288826530455,1.74158500550574,double
4000,2073,2140,0.5266208404776865,3950.105925320712,164.3918481594442,+,-0.2633834621588714,0.2188280314098711,-1.056528765996124,0.8778004059016234,double
4000,2073,2141,0.5267458964360973,3950.106600572555,163.0981203799288,+,-0.03049245528073091,0.4507038968564661,-0.1223198236296431,1.80798891611441,double
4000,2074,2141,0.5268708015562629,3950.10727817238,165.6166275189262,+,-0.2467067197734255,0.2355031540940792,-0.9896852483466498,0.9447411799730158,double
4000,2074,2142,0.5269958582255236,3950.107959762577,164.3002250260374,+,-0.0139576984088445,0.4672365905812845,-0.05599402211414891,1.874410466482766,double
4000,2075,2141,0.5269957070970064,3950.107959761807,168.1234146264792,+,-0.466499978024554,0.01649722069128134,-1.871455340670702,0.06618180755261825,double
4000,2075,2142,0.5271207626386329,3950.108643690555,166.8412874973196,+,-0.2300275454318378,0.2521806927219444,-0.9228252656824359,1.011699335069716,double
4000,2076,2142,0.5272456674827326,3950.109331608735,169.3703135073483,+,-0.4496787910194184,0.03331719934180977,-1.804072005160718,0.133665691652161,double
4000,2076,2143,0.5273707237248669,3950.110021876272,168.0658258873086,+,-0.2133459740647681,0.2688606123391751,-0.855948854911338,1.078674834485578,double
4000,2077,2143,0.5274956278722056,3950.110716123628,170.6170944546611,+,-0.4328551902743486,0.05013957973953426,-1.736672525168892,0.2011666546079168,double
4000,2077,2144,0.5276206848149394,3950.111412730566,169.2902434866751,+,-0.1966619973907126,0.2855429212014519,-0.7890558795220617,1.145667814927576,double
4000,2078,2144,0.5277455882654329,3950.112113307527,171.8637572322427,+,-0.4160291838804663,0.06696435377048277,-1.669256829121115,0.2686847682088993,double
4000,2078,2145,0.5278706459089326,3950.112816254491,170.5145377088884,+,-0.1799756547802183,0.302227579913459,-0.7221463941257984,1.212678221987276,double
4000,2079,2145,0.527995548662504,3950.113523161491,173.1102990238869,+,-0.399200814480805,0.08379147876871185,-1.601824984021017,0.3362199656690405,double
4000,2079,2146,0.5281206070068867,3950.114232449105,171.7387072910919,+,-0.1632869679567392,0.3189145667281774,-0.6552203824837971,1.279706072113801,double
4000,2080,2146,0.5282455090634111,3950.114945686581,174.3567200729253,+,-0.3823700826576383,0.1006209541264936,-1.534376888056854,0.4037723490102569,double
4000,2080,2147,0.5283705681088197,3950.115661315477,172.9627516644637,+,-0.1465959476866102,0.335603870853331,-0.5882777843338995,1.346751425772941,double
4000,2081,2147,0.5284954694682004,3950.116380883873,175.6030189265248,+,-0.3655370111913591,0.1174527570403082,-1.466912528426934,0.4713419312566335,double
4000,2081,2148,0.528620529214768,3950.117102854686,174.1866696806269,+,-0.1299026137583881,0.3522954724732199,-0.5213185755579588,1.413814307284467,double
4000,2082,2148,0.5287454298769092,3950.11782875445,176.8491944073894,+,-0.3487016215345347,0.1342868660321159,-1.399431886948802,0.5389287308064704,double
4000,2082,2149,0.5288704903247856,3950.118557067821,175.4104596474253,+,-0.1132069919739723,0.368989345759683,-0.4543427561161796,1.480894716896149,double
4000,2083,2149,0.5289953902895798,3950.119289299406,178.0952451879302,+,-0.3318639360288977,0.1511232587339152,-1.331934948955505,0.6065327625422349,double
4000,2083,2150,0.5291204514388763,3950.12002395598,176.6341214396466,+,-0.09650908847410841,0.3856854845488731,-0.3873502470064712,1.547992733833524,double
4000,2084,2150,0.5292453507062175,3950.120762519843,179.3411710999621,+,-0.3150239587116158,0.1679619310869247,-1.264421626258031,0.6741541148899858,double
4000,2084,2151,0.5293704125571087,3950.121503520271,177.8576529036372,+,-0.07980893553968355,0.4023838565280172,-0.320341074080807,1.615108332435648,double
4000,2085,2151,0.5294953111269003,3950.122248416875,180.5869696851196,+,-0.2981817306202723,0.1848028420239707,-1.196891979116043,0.7417927277979982,double
4000,2085,2152,0.5296203736795063,3950.122995761812,179.0810532952778,+,-0.06310654714034353,0.4190844477053327,-0.2533151896441168,1.682241560630541,double
4000,2086,2152,0.5297452715516279,3950.123746991624,181.8326409612946,+,-0.2813372510797515,0.2016459921970597,-1.129345900310782,0.8094487087218124,double
4000,2086,2153,0.529870334806089,3950.12450068173,180.3043219920837,+,-0.04640193434836825,0.435787246979897,-0.1862725343088042,1.749392478015451,double
4000,2087,2153,0.5299952319804502,3950.125258245221,183.0781833504097,+,-0.2644905481923783,0.2184913534791282,-1.061783398074175,0.877122049662641,double
4000,2087,2154,0.5301202959369197,3950.126018281163,181.5274570121214,+,-0.02969513051476252,0.452492220974856,-0.1192131380621334,1.816561054826813,double
4000,2088,2153,0.5301201297159804,3950.126018289807,185.836022073177,+,-0.4797548574951005,0.003789146089714979,-1.926008701494643,0.01521178624043422,double
4000,2088,2154,0.5302451924134072,3950.126782178811,184.3235955964442,+,-0.2476416424195655,0.2353389053821179,-0.9942044499147742,0.9448127733402881,double
4000,2088,2155,0.5303702570720222,3950.127548561258,182.7504576041165,+,-0.01298614735874783,0.4691993579417467,-0.05213694400060571,1.883747348181006,double
4000,2089,2154,0.5303700894614805,3950.127548558636,187.1033947491637,+,-0.4627660961030742,0.02077702829590139,-1.857918933553768,0.08341586511847565,double
4000,2089,2155,0.5304951528505272,3950.128318793543,185.5688768083746,+,-0.230790549702431,0.2521886319373441,-0.9266090151375076,1.012520920677353,double
4000,2090,2155,0.5306200492110275,3950.129091509093,188.3706400122246,+,-0.4457751371060162,0.03776709983282117,-1.789812972888994,0.151637091444831,double
4000,2090,2156,0.5307451132918404,3950.129868090579,186.8140260307664,+,-0.2139372890725013,0.2690405140879909,-0.8589970653963314,1.080246520259426,double
4000,2091,2156,0.5308700089646711,3950.130647142343,189.6377562946191,+,-0.4287820088128196,0.05475933236572944,-1.721690827678568,0.2198754572863502,double
4000,2091,2157,0.5309950737373993,3950.131430071091,188.0590416211307,+,-0.1970818828425059,0.2858945294939451,-0.7913685854639795,1.147989587547805,double
4000,2092,2157,0.5311199687224425,3950.132215459562,190.9047426191937,+,-0.4117867252749898,0.07175371181797113,-1.653552448802678,0.2881310120136941,double
4000,2092,2158,0.5312450341872305,3950.13300473626,189.3039227349636,+,-0.1802243497669746,0.3027506593743333,-0.7237235457710464,1.215750152352973,double
4000,2093,2158,0.5313699284843743,3950.133796461937,192.1715979622641,+,-0.3947893057548728,0.08875021890246126,-1.585397808006177,0.3564037841374425,double
4000,2093,2159,0.5314949946413676,3950.134592087275,190.5486683130566,+,-0.1633647065666765,0.3196088869821322,-0.656061908523448,1.283528252713333,double
4000,2094,2159,0.5316198882505009,3950.135390150662,193.4383212285593,+,-0.3777897721474837,0.1057488316964503,-1.517226887550846,0.4246937916421627,double
4000,2094,2160,0.5317449550998387,3950.136192125337,191.7932774787,+,-0.1465029691624607,0.3364691963677856,-0.5883836326549982,1.351323929932427,double
