n,n_cusps,n_negF3,max_pstar,min_pstar,min_F3,E_half,min_E_minus_Ehalf,argmin_i,argmin_j,median_slope_jump,min_slope_jump,n_double_cusps,n_iv
1070,375,4,0.6517277461269346,0.5004670597889278,-635.0066292171177,1044.3944183746305,1.380377239001973e-05,516,555,1.8790082235906809,0.017580475364253702,12,0
1071,378,3,0.65205223880582,0.5004666132805828,-626.2179500587428,1045.3822252024236,1.9468883465378894e-05,517,555,1.8813405409381876,0.03330068744079921,18,0
1072,384,5,0.6523765144454052,0.5004661884530013,-1537.429829589311,1046.370043404936,1.3765017911282484e-05,517,556,1.8801695856641572,0.0002232896784428941,15,0
1073,375,4,0.651769087523327,0.5004657436283958,-629.5447026170526,1047.3578616062205,1.9414684629737167e-05,518,556,1.8797014361442481,0.0548711268650603,18,0
1074,383,7,0.6520930232558504,0.5004653203635309,-685.9135798610708,1048.3456911516446,1.3726442375627812e-05,518,557,1.8757983602451342,0.016313009851742367,18,0
1075,384,2,0.6524163568773722,0.5004648772131576,-1418.703272400865,1049.3335206950442,1.9360766827958287e-05,519,557,1.8808840528448425,4.461263602360159e-05,32,0
1076,376,3,0.6518105849582679,0.5004644555024083,-662.8897337922948,1050.3213615518707,1.3687990303878905e-05,519,558,1.8783072324030354,0.04502012773324233,22,0
1077,379,0,0.6516699025544935,0.5004640140168339,19.53410314542623,1051.3092024072273,1.9307014781588805e-05,520,558,1.8820868763228806,0.224296662233892,34,0
1078,385,5,0.6519927295706115,0.5004635938516392,-626.8039820856314,1052.2970545410076,1.3649840411744663e-05,520,559,1.8780706247541048,0.0039044714603678845,24,0
1079,381,5,0.6518518518519025,0.5004631540214893,-702.5148860739553,1053.2849066759798,1.9253634263804997e-05,521,559,1.8769106444213457,0.008345710608295902,28,0
1080,386,5,0.6517115213456399,0.5004627353933746,-630.186588125722,1054.2727700588546,1.3611872418550774e-05,521,560,1.8778384206035323,0.006810717674613932,20,0
1081,383,4,0.6520334148115656,0.5004622972093588,-611.6813792613505,1055.2606334409847,1.9200519318474107e-05,522,560,1.8787742820023248,0.01859604911124995,16,0
1082,381,4,0.651892890120059,0.5004618801099028,-668.8138401435515,1056.2485080414485,1.3573969454228063e-05,522,561,1.8748325429672763,0.022488648850563897,16,0
1083,385,5,0.6517529097763057,0.5004614435627939,-650.337678485247,1057.2363826408791,1.914759286592016e-05,523,561,1.879253126956069,0.01278995801448534,32,0
1084,381,4,0.652073875066932,0.5004610279836343,-663.7454753474761,1058.2242684257635,1.3536322512663901e-05,523,562,1.875278723047827,0.003250204995699656,25,0
1085,387,7,0.6519337016575304,0.500460593064272,-665.6655146705182,1059.2121542121993,1.9094807839792338e-05,524,562,1.8754294335102502,0.015700699900368188,28,0
1086,386,6,0.6517940697534271,0.5004601789971083,-686.6279882607139,1060.2000511516378,1.3498891121344059e-05,524,563,1.8778417940450225,0.022921973631999593,24,0
1087,382,5,0.6521141121972656,0.500459745696408,-636.5516987612566,1061.1879480913065,1.9042449594053323e-05,525,563,1.8760908578717883,0.030065778878472237,24,0
1088,387,4,0.6519742883378794,0.5004593331330035,-661.9775977587434,1062.1758561558775,1.3461672551784432e-05,525,564,1.8764322514241383,0.038963577695082005,31,0
1089,387,4,0.6518350031637299,0.5004589014419426,-612.9430692212588,1063.1637642210646,1.899028143270698e-05,526,564,1.8778466355616972,0.027795347242492708,16,0
1090,380,3,0.6521541280437704,0.5004584903741153,-614.7850249732685,1064.1516833778885,1.3424694543573423e-05,526,565,1.8770881689625536,0.023360360334053774,28,0
1091,385,2,0.6520146520147905,0.5004580602837242,-632.0732457390782,1065.1396025356958,1.89384552413685e-05,527,565,1.878331951779976,0.012106137872018434,16,0
1092,387,4,0.6518757118725789,0.5004576507033587,-639.503802309919,1066.1275327565027,1.3387850231083576e-05,527,566,1.8777893613439076,0.054516809921183004,14,0
1093,387,8,0.6521939244265298,0.5004572222047743,-641.1705723524615,1067.1154629774753,1.8886707721321727e-05,528,566,1.8780178600715747,0.021637747987762593,16,0
1094,391,5,0.6520547945205837,0.5004568141038032,-1493.48869997325,1068.1034042317297,1.33510552586813e-05,528,567,1.8785204494775445,0.00019710778715690446,28,0
1095,384,2,0.651916197725047,0.5004563871881806,-618.418543260643,1069.0913454854249,1.8835393120752997e-05,529,567,1.8787943399539808,0.05101337892006495,14,0
1096,386,4,0.652233503145936,0.5004559805586114,-620.2482424630485,1070.079297741,1.3314428997546202e-05,529,568,1.8790543990050859,0.018251607503113013,16,0
1097,388,3,0.6520947176684954,0.5004555552172014,-706.5707449389212,1071.0672499984364,1.8784313624564675e-05,530,568,1.879587796539433,0.008371624165870721,27,0
1098,386,4,0.6519564625462092,0.5004551500510743,-638.5695417576696,1072.0552132267874,1.3278183587317471e-05,530,569,1.8796791197298384,0.037361026734295616,24,0
1099,389,5,0.6518185503851271,0.5004547262751877,-651.1658605660924,1073.0431764556793,1.8733437627815874e-05,531,569,1.8800058859672157,0.04785886250478197,28,0
1100,390,6,0.6521344232516044,0.5004543225646231,-1534.38850570754,1074.0311506256398,1.3241961141829961e-05,531,570,1.8803690185799606,0.00047585085545169743,30,0
1101,385,3,0.6519965081414613,0.5004539198028882,-623.8315314931556,1075.0191247978585,1.868238064162142e-05,531,571,1.8806328912436963,0.006969071702402569,22,0
1102,388,3,0.651858934225176,0.5004534980827905,-625.6491283835563,1076.0071098815986,1.3206001312937587e-05,532,571,1.8810184369035081,0.007778846134200752,28,0
1103,389,4,0.6521739130434093,0.5004530967637133,-619.6883307098458,1076.9950949648166,1.863140232671867e-05,532,572,1.8813399333874377,0.017217880427869897,22,0
1104,388,3,0.6520363362959377,0.500452676589229,-692.8000813603688,1077.9830909317855,1.3170221563996165e-05,533,572,1.8794156434339104,0.03582948818568983,26,0
1105,390,2,0.6518990989888117,0.5004522767050782,-644.9846091419009,1078.9710868995387,1.8580421283331816e-05,533,573,1.8819416161548936,0.07133584535325294,22,0
1106,392,4,0.6522131887985607,0.5004518580677222,-646.6682406183694,1079.9590937192113,1.313433267569053e-05,534,573,1.8822416656067102,0.05313218463838202,20,0
1107,396,8,0.6520759487762233,0.5004514596108084,-648.3504507146154,1080.9471005395826,1.8529821318225004e-05,534,574,1.877222970802165,0.015985789985812324,32,0
1108,393,2,0.651939046454074,0.5004510425021645,-630.9884632288171,1081.9351181838733,1.3098827594149043e-05,535,574,1.8829554399716397,0.04576019607103185,26,0
1109,392,4,0.6522522522521477,0.50045064546486,-697.1693850268347,1082.9231358290856,1.847945941335638e-05,535,575,1.8815756935508035,0.03306947352506775,18,0
1110,389,2,0.652115347329073,0.5004502298765583,-584.8751801013021,1083.9111642686748,1.3063746109764907e-05,536,575,1.8834944692918407,0.02562862526169149,24,0
1111,391,0,0.6519787783794203,0.5004498342512909,20.5017766263494,1084.899192707896,1.8429401052344474e-05,536,576,1.8838753894762872,0.11065924081621617,28,0
1112,396,8,0.6522911051212555,0.5004494201750428,-662.1432062635573,1085.8872319128643,1.3028627790845348e-05,537,576,1.877019631194805,0.02822486426995819,27,0
1113,398,7,0.6521545336831751,0.5004490259542848,-736.8807413907628,1086.875271118898,1.8379607126917108e-05,537,577,1.8787757610550104,0.012255787020794506,33,0
1114,398,6,0.6520182965048185,0.5004486133818418,-693.0267501909165,1087.8633210609469,1.2993389191251481e-05,538,577,1.884731890924089,0.018185919721539053,24,0
1115,392,4,0.6523297491038387,0.5004482205581243,-630.7299767237783,1088.8513710026923,1.832989164540777e-05,538,578,1.8763044519052663,0.013765960079717102,12,0
1116,391,1,0.6521935095478458,0.5004478094813044,-585.2055119071241,1089.8394316534275,1.2958641491422895e-05,539,578,1.885370278234408,0.02873055542091546,12,0
1117,396,4,0.6520576025511714,0.500447418047226,-626.5162233422222,1090.8274923029187,1.828045924412436e-05,539,579,1.8851872394633775,0.037175030439798425,18,0
1118,394,5,0.6523681858803301,0.5004470084579254,-644.5299824192041,1091.8155636333586,1.2923953363497276e-05,540,579,1.8741117953073516,0.010436485778908254,24,0
1119,397,3,0.6517857142857153,0.5004466184061086,-652.2257725101584,1092.8036349614954,1.8231380636279937e-05,540,580,1.8862553005277551,0.022357106834276014,26,0
1120,398,6,0.6520959765692433,0.5004462102962527,-670.0660859027078,1093.7917169420193,1.2889489653389319e-05,541,580,1.8847158601561167,0.005709247249481906,35,0
1121,396,2,0.6524064171123596,0.5004458216193876,-692.2830947794798,1094.779798921116,1.8182352050644113e-05,541,581,1.880093014360256,0.04569989159180115,22,0
1122,402,5,0.6518254674980015,0.500445414980973,-614.7170399176526,1095.7678915242207,1.2855238310294226e-05,542,581,1.8851254490100247,0.014274663579555074,24,0
1123,397,4,0.6516905236979357,0.5004450276718088,-632.1447857599012,1096.7559841255647,1.81336502009799e-05,542,582,1.8834682362365118,0.007936208437768889,18,0
1124,391,1,0.6520001323280887,0.5004446224968904,-622.5160519891821,1097.7440873211679,1.2821033124055248e-05,543,582,1.8849127431346686,0.048594128628348006,16,0
1125,401,6,0.6518650088810247,0.5004442365482122,-651.2256405067676,1098.7321905171386,1.808513729883998e-05,543,583,1.8826384505620362,0.0027475296116534114,20,0
1126,401,9,0.6517303888976629,0.5004438328289021,-696.206411172596,1099.7203042792437,1.2786977322321036e-05,544,583,1.8739164613637238,0.013244491751585524,17,0
1127,400,6,0.6520391387579245,0.5004434482335544,-660.3413020667168,1100.708418040654,1.8037004110738053e-05,544,584,1.8749236945263767,0.012086285483156708,14,0
1128,402,5,0.6519043401238986,0.5004430459620278,-686.8658367994111,1101.6965423387908,1.2753174132740241e-05,545,584,1.8826235194420935,0.004850642425099639,24,0
1129,397,7,0.6517700424252174,0.5004426627128997,-692.6509911164305,1102.6846666372132,1.7988995750783943e-05,545,585,1.871716053520954,0.014795444771650769,24,0
1130,398,1,0.652077938258714,0.5004422618813715,-723.7438226446884,1103.6728014460746,1.2719589449261548e-05,546,585,1.8855522592631413,0.02815251105971952,35,0
1131,402,5,0.6519434628973243,0.5004418799714148,-633.4249867855493,1104.6609362548977,1.794104537111707e-05,546,586,1.8729639889909704,0.004942381300730014,18,0
1132,403,4,0.651809485961964,0.5004414805721658,-761.9587225334569,1105.649081544428,1.268600499315653e-05,547,586,1.8724728153958,0.007462414189009843,24,0
1133,405,8,0.6521165324725126,0.5004410999943547,-690.4296899842404,1106.6372268344005,1.7893472431751434e-05,547,587,1.880540328780986,0.013732405185891815,18,0
1134,402,4,0.6519823788545789,0.5004407020197245,-692.2897139636887,1107.625382576948,1.2652589020945015e-05,548,587,1.8813557141065735,0.005035347235559831,24,0
